,categories,city,days,description,description_2,email,end_time,end_time_0,end_time_1,end_time_2,end_time_3,end_time_4,end_time_5,end_time_6,fax,id,lat,lng,logo_id,marker_id,path,phone,postal_code,start_time,start_time_0,start_time_1,start_time_2,start_time_3,start_time_4,start_time_5,start_time_6,state,store_id,street,time_per_day,title,website
278,65,Manhattan,,Kevin Lewis,Mon: 8:00AM-3:00PM|-      -|Tue: 8:00AM-3:00PM|-      -|Wed: 8:00AM-3:00PM|-      -|Thu: 8:00AM-3:00PM|-      -|Fri: 8:00AM-3:00PM,,,,,,,,,,,646,40.745375,-73.981352,28,44,58ab42aa3f633_kitchen.png,212-883-0680 ext 301 or 302,10016,,,,,,,,,NY,,120 East 32nd Street,0,Grand Central Neighborhood Social Service Corp.,
279,64,Bronx,,Beverley Williams,Wed: 1:30PM-4:00PM,,,,,,,,,,,140,40.836174,-73.916363,27,44,58ab4127e452b_pantry_logo2.png,718-681-2232,10452,,,,,,,,,NY,,1275 Grand Concourse,0,"Grand Concourse SDA Church, Inc.",
280,64,Manhattan,,Edyth Doleman,Wed: 9:00AM-12:00PM,,,,,,,,,,,74,40.8106319,-73.939227,27,44,58ab4127e452b_pantry_logo2.png,212-234-3828,10037,,,,,,,,,NY,,2152-58 Fifth Avenue,0,Greater Central Baptist Church,
281,64,Manhattan,,Lateisha McCleary,Sat: 11:00AM-1:00PM,,,,,,,,,,,501,40.8241299,-73.946636,27,44,58ab4127e452b_pantry_logo2.png,917-836-6227,10031,,,,,,,,,NY,,340 Convent Avenue,0,Greater Tabernacle Baptist Church,
282,64,Brooklyn,,Herbert Alllen,Wed: 8:30AM-11:30AM,,,,,,,,,,,219,40.6745549,-73.952864,27,44,58ab4127e452b_pantry_logo2.png,917-751-3693,11216,,,,,,,,,NY,,66 Rogers Avenue,0,Greater Unified Free Will Baptist Church,
283,64,Brooklyn,,Joan Benefiel,Thu: 4:00PM-7:00PM,,,,,,,,,,,435,40.729292,-73.955797,27,44,58ab4127e452b_pantry_logo2.png,646-653-3831,11222,,,,,,,,,NY,,136 Milton Street,0,Greenpoint Reformed Church,
284,64,Far Rockaway,,Jeannine Hutchinson,Sat: 8:30AM-9:30AM,,,,,,,,,,,252,40.606064,-73.753801,27,44,58ab4127e452b_pantry_logo2.png,917-295-8655,11691,,,,,,,,,NY,252,1805 Redfern Avenue,0,H. Kelly Temple C.O.G.I.C,
285,64,Brooklyn,,Marina Davydov,Mon: 9:00AM-12:00PM|-      -|Tue: 9:00AM-12:00PM|-      -|Wed: 9:00AM-12:00PM|-      -|Thu: 9:00AM-12:00PM,,,,,,,,,,,360,40.573171,-73.990667,27,44,58ab4127e452b_pantry_logo2.png,718-372-5775,11224,,,,,,,,,NY,,3024 West 24th Street,0,Haber House Senior Center,
286,67,Brooklyn,,Marina Davydov,Mon: 9:00AM-12:00PM Tue: 9:00AM-12:00PM Wed: 9:00AM-12:00PM Thu: 9:00AM-12:00PM,,,,,,,,,,,779,40.573171,-73.990667,47,44,kosher_logo.png,718-372-5775,11224,,,,,,,,,NY,,3024 West 24th Street,0,Haber House Senior Center,
287,64,Brooklyn,,Rev. Cham Salomon,Wed: 4:00PM-6:00PM,,,,,,,,,,,238,40.689411,-73.917914,27,44,58ab4127e452b_pantry_logo2.png,347-502-0749,11221,,,,,,,,,NY,,1139 Bushwick Avenue,0,Haitian Evangelical Clergy,
288,64,Brooklyn,,Hannah Zarzar,Wed: 10:00AM-12:00PM,,,,,,,,,,,384,40.601759,-73.950642,27,44,58ab4127e452b_pantry_logo2.png,347-260-6776,11229,,,,,,,,,NY,,2102 Avenue T,0,Hannah Kosher Food Shabbat Foundation,
289,67,Brooklyn,,Hannah Zarzar,Wed: 10:00AM-12:00PM,,,,,,,,,,,780,40.601759,-73.950642,47,44,kosher_logo.png,347-260-6776,11229,,,,,,,,,NY,,2102 Avenue T,0,Hannah Kosher Food Shabbat Foundation,
290,64,Brooklyn,,Cheryl Murray,Thu: 3:00PM-5:00PM,,,,,,,,,,,46,40.6848829,-73.974198,27,44,58ab4127e452b_pantry_logo2.png,347-602-1832,11217,,,,,,,,,NY,,150 South Portland Avenue,0,Hanson Place SDA Community Service,
291,64,Manhattan,,Rev. Withers,Mon: 10:00AM-2:00PM|-      -|Tue: 10:00AM-2:00PM|-      -|Wed: 10:00AM-2:00PM|-      -|Thu: 10:00AM-2:00PM|-      -|Fri: 10:00AM-2:00PM,,,,,,,,,,,75,40.8084449,-73.947153,27,44,58ab4127e452b_pantry_logo2.png,212-284-9264,10027,,,,,,,,,NY,,132 West 125th Street,0,Harlem Community Nutritional Services,
292,64,Manhattan,,Wanda Collington,Tue: 12:00PM-2:00PM|-      -|Fri: 2:00PM-4:00PM,,,,,,,,,,,352,40.8117009,-73.952859,27,44,58ab4127e452b_pantry_logo2.png,212-749-3656 ext 370,10027,,,,,,,,,NY,,2139 Adam Clayton Powell Jr Boulevard,0,Harlem Dowling West Side Center,
293,64,Manhattan,,Terry Randolph,Fri: 10:00AM-12:00PM,,,,,,,,,,,306,40.8062479,-73.941736,27,44,58ab4127e452b_pantry_logo2.png,845-464-2871,10035,,,,,,,,,NY,306,13-15 East 125th Street,0,Harvest of Souls,
294,64,Brooklyn,,Lina Chen,Fri: 10:00AM-12:00PM,,,,,,,,,,,509,40.598846,-73.955416,27,44,58ab4127e452b_pantry_logo2.png,917-688-5273,11229,,,,,,,,,NY,,2101 East 16th Street,0,Health Essential Association,
295,64,Bronx,,Raquel Sabino,Tue: 9:00AM-11:00AM,,,,,,,,,,,366,40.8717469,-73.892202,27,44,58ab4127e452b_pantry_logo2.png,718-220-8124,10468,,,,,,,,,NY,,2868 Jerome Avenue,0,Heavenly Vision Christian Center,
296,64,Brooklyn,,Carline Joseph Paul,Wed: 9:00AM-10:30AM,,,,,,,,,,,47,40.6767129,-73.947591,27,44,58ab4127e452b_pantry_logo2.png,718-778-6454,11216,,,,,,,,,NY,,1256 Dean Street,0,Hebron SDA Church,
297,65,Brooklyn,,Carline Joseph Paul,Sun: 12:00PM-2:00PM,,,,,,,,,,,578,40.6767129,-73.947591,28,44,58ab42aa3f633_kitchen.png,718-773-7463,11216,,,,,,,,,NY,,1256 Dean Street,0,Hebron SDA Church,
298,63,Manhattan,,Cheryl Kamen,Sun: 12:00PM-1:00PM|-      -|Mon: 11:30AM-1:00PM|-      -|Tue: 11:30AM-1:00PM|-      -|Wed: 11:30AM-1:00PM|-      -|Thu: 11:30AM-1:00PM|-      -|Fri: 11:30AM-1:00PM,,,,,,,,,,,5,40.712339,-73.982873,24,44,58ab38bc2da61_senior_logo.png,212-349-2770,10002,,,,,,,,,NY,,334 Madison Street,0,Henry Street Settlement,
299,65,Manhattan,,Sonia Grant,Sun: 8:00AM-10:00AM|-      -|Sun: 11:00AM-1:00PM|-      -|Sun: 4:00PM-5:00PM|-      -|Mon: 8:00AM-10:00AM|-      -|Mon: 10:00AM-12:00PM|-      -|Mon: 11:00AM-1:00PM|-      -|Mon: 4:00PM-5:00PM|-      -|Tue: 8:00AM-10:00AM|-      -|Tue: 11:00AM-1:00PM|-      -|Tue: 4:00PM-5:00PM|-      -|Wed: 8:00AM-10:00AM|-      -|Wed: 11:00AM-1:00PM|-      -|Wed: 4:00PM-5:00PM|-      -|Thu: 8:00AM-10:00AM|-      -|Thu: 10:00AM-12:00PM|-      -|Thu: 11:00AM-1:00PM|-      -|Thu: 3:00PM-4:00PM|-      -|Thu: 4:00PM-5:00PM|-      -|Fri: 8:00AM-10:00AM|-      -|Fri: 10:00AM-12:00PM|-      -|Fri: 11:00AM-1:00PM|-      -|Fri: 4:00PM-5:00PM|-      -|Sat: 8:00AM-10:00AM|-      -|Sat: 11:00AM-1:00PM|-      -|Sat: 4:00PM-5:00PM,,,,,,,,,,,678,40.8230149,-73.949181,28,44,58ab42aa3f633_kitchen.png,212-794-4788,10031,,,,,,,,,NY,,1649 Amsterdam Avenue,0,Heritage Health and Housing  Inc.,
300,65,Manhattan,,Petra Olivo,Mon: 3:00PM-8:00PM|-      -|Tue: 3:00PM-8:00PM|-      -|Wed: 3:00PM-8:00PM|-      -|Thu: 3:00PM-8:00PM|-      -|Fri: 3:00PM-8:00PM,,,,,,,,,,,697,40.730038,-73.992722,28,44,58ab42aa3f633_kitchen.png,212-674-2600,10003,,,,,,,,,NY,,2 Astor Place,0,Hetrick- Martin Institute,
301,64,Brooklyn,,Linda Obeda,Sat: 9:00AM-12:30PM,,,,,,,,,,,496,40.63503,-74.013808,27,44,58ab4127e452b_pantry_logo2.png,347-779-4579,11220,,,,,,,,,NY,,6324 7th Avenue,0,Holding Hands Ministries,
302,64,Queens Village,,Douglas Falconer,Tue: 11:00AM-1:00PM,,,,,,,,,,,110,40.709954,-73.743532,27,44,58ab4127e452b_pantry_logo2.png,917-822-1972,11429,,,,,,,,,NY,,211-04 Hollis Avenue,0,Hollis Avenue Congregational Church,
303,64,Hollis,,Hyacinth Morgan,Sat: 10:00AM-12:30PM,,,,,,,,,,,544,40.712601,-73.768469,27,44,58ab4127e452b_pantry_logo2.png,718-217-3999,11423,,,,,,,,,NY,,191-22 Jamaica Avenue,0,Hollis Community Christian Church,
304,64,Hollis,,Estelle Allman,Mon: 11:00AM-1:00PM,,,,,,,,,,,143,40.713909,-73.764195,27,44,58ab4127e452b_pantry_logo2.png,718-776-4646,11423,,,,,,,,,NY,,100-50 196th Street,0,Hollis Presbyterian Church,
305,65,Manhattan,,Michael Ottley,Mon: 10:30AM-12:30PM|-      -|Tue: 10:30AM-12:30PM|-      -|Wed: 10:30AM-12:30PM|-      -|Thu: 10:30AM-12:30PM|-      -|Fri: 10:30AM-12:30PM,,,,,,,,,,,589,40.749146,-73.999335,28,44,58ab42aa3f633_kitchen.png,212-807-6799,10001,,,,,,,,,NY,,296 9th Avenue,0,Holy Apostles Soup Kitchen,
306,64,Manhattan,,Edward Reigadas,Sat: 11:30AM-2:00PM,,,,,,,,,,,77,40.757837,-73.99078,27,44,58ab4127e452b_pantry_logo2.png,347-852-0274,10036,,,,,,,,,NY,,329 West 42nd Street,0,Holy Cross Church Crossroads,
307,64,Brooklyn,,Shirley Ray,Tue: 2:00PM-3:30PM|-      -|Thu: 2:00PM-3:30PM,,,,,,,,,,,48,40.650593,-73.954127,27,44,58ab4127e452b_pantry_logo2.png,718-469-5900,11226,,,,,,,,,NY,,2530 Church Avenue,0,Holy Cross Church Food Pantry,
308,65,Manhattan,,Terry Randolph,Wed: 12:00PM-1:30PM,,,,,,,,,,,610,40.8062479,-73.941736,28,44,58ab42aa3f633_kitchen.png,845-464-2871,10035,,,,,,,,,NY,,13-15 East 125th Street,0,Holy Ghost Pentecostal Church,
309,64,Jamaica,,Deloris Maddicks,Sat: 9:30AM-11:30AM,,,,,,,,,,,406,40.668982,-73.794454,27,44,58ab4127e452b_pantry_logo2.png,718-529-2060,11436,,,,,,,,,NY,,146-17 133rd Avenue,0,Holy Ghost Upper Room Filing Station Ministry Inc.,
310,64,Brooklyn,,Joseph Grannum,Wed: 8:00AM-12:00PM,,,,,,,,,,,259,40.643973,-73.962982,27,44,58ab4127e452b_pantry_logo2.png,718-469-9500,11226,,,,,,,,,NY,,279 East 17th Street,0,Holy Innocents,
311,64,Manhattan,,Milagros Ortega,Mon: 1:00PM-4:00PM,,,,,,,,,,,99,40.7943969,-73.97112,27,44,58ab4127e452b_pantry_logo2.png,212-932-8040 ext. 10,10025,,,,,,,,,NY,99,207 West 96th Street,0,Holy Name Food Pantry,
312,64,Bronx,,Frances Brown,Tue: 4:30PM-5:30PM,,,,,,,,,,,18,40.836837,-73.902234,27,44,58ab4127e452b_pantry_logo2.png,646-267-3565,10456,,,,,,,,,NY,,3780 Third Avenue,0,Holy Tabernacle Church Inc.,
313,65,Bronx,,Frances Brown,Tue: 4:00PM-5:00PM,,,,,,,,,,,570,40.836837,-73.902234,28,44,58ab42aa3f633_kitchen.png,646-267-3565,10456,,,,,,,,,NY,,3780 Third Avenue,0,Holy Tabernacle Church Inc.,
314,64,Springfield Gardens,,Pastor John Singletary,Sat: 11:00AM-12:00PM,,,,,,,,,,,224,40.681403,-73.752471,27,44,58ab4127e452b_pantry_logo2.png,917-658-6337,11413,,,,,,,,,NY,,136-25 Springfield Blvd,0,Holy Temple Church Inc.,
315,64,Brooklyn,,Bradley Backus,Fri: 9:00AM-11:00AM,,,,,,,,,,,79,40.678595,-73.963943,27,44,58ab4127e452b_pantry_logo2.png,718-857-5698,11238,,,,,,,,,NY,,650-656 Washington Avenue,0,Hope City Empowerment Center,
316,65,Brooklyn,,Cynthia Peterson,Tue: 12:30PM-2:00PM|-      -|Thu: 12:30PM-2:00PM|-      -|Fri: 12:30PM-2:00PM,,,,,,,,,,,675,40.678595,-73.963943,28,44,58ab42aa3f633_kitchen.png,718-857-5698,11238,,,,,,,,,NY,,650-656 Washington Avenue,0,Hope City Empowerment Center,
317,64,Bronx,,Maria Cintron,Wed: 11:00AM-1:00PM|-      -|Wed: 5:00PM-7:00PM|-      -|Thu: 9:30AM-11:00AM,,,,,,,,,,,194,40.818168,-73.916673,27,44,58ab4127e452b_pantry_logo2.png,718-402-1212 ext. 102,10459,,,,,,,,,NY,,884 E 163rd St ,0,Hope Line,
318,64,Brooklyn,,Marie Thelisma,Tue: 10:00AM-11:00AM,,,,,,,,,,,49,40.6612319,-73.942712,27,44,58ab4127e452b_pantry_logo2.png,347-713-4451,11225,,,,,,,,,NY,49,520 Kingston Avenue,0,Horeb SDA  Community Services,
319,64,Long Island City,,Nina Strazzulla,Mon: 2:00PM-4:00PM|-      -|Tue: 10:30AM-12:30PM,,,,,,,,,,,423,40.760221,-73.939319,27,44,58ab4127e452b_pantry_logo2.png,718-482-8226,11106,,,,,,,,,NY,,36-49 11th Street,0,Hour Children Communacity Outreach,
320,64,Jamaica,,Alice Wolfe,Thu: 3:00PM-4:00PM,,,,,,,,,,,364,40.696798,-73.791411,27,44,58ab4127e452b_pantry_logo2.png,718-600-8686,11433,,,,,,,,,NY,,112-07 Guy R Brewer Blvd,0,House of Completion Community Development,
321,64,Manhattan,,Divina Veras,Mon: 9:00AM-5:00PM|-      -|Tue: 9:00AM-5:00PM|-      -|Wed: 9:00AM-5:00PM|-      -|Thu: 9:00AM-5:00PM|-      -|Fri: 9:00AM-5:00PM,,,,,,,,,,,173,40.8046909,-73.952006,27,44,58ab4127e452b_pantry_logo2.png,212-864-5281 ext. 106,10026,,,,,,,,,NY,,206-210 West 118th Street,0,"Housing and Services, Inc",
322,64,Ozone Park,,Saqlain Malik,Fri: 6:00PM-8:00PM,,,,,,,,,,,185,40.6832909,-73.849429,27,44,58ab4127e452b_pantry_logo2.png,718-845-1901,11416,,,,,,,,,NY,,92-17 101 Ave,0,Humanity Service Inc,
323,64,Queens,,ANWER GURRAJ,Wed: 12:00PM-2:00PM,,,,,,,,,,,551,40.754154,-73.822368,27,44,58ab4127e452b_pantry_logo2.png,929-329-7986,11355,,,,,,,,,NY,,140-32 Cherry Avenue ,0,ICN FLUSHING FOOD PANTRY,
324,64,Jamaica,,Osama Siddiqui,Wed: 11:00AM-5:00PM|-      -|Thu: 11:00AM-5:00PM,,,,,,,,,,,454,40.705824,-73.811993,27,44,58ab4127e452b_pantry_logo2.png,718-658-7028,11435,,,,,,,,,NY,,87-91 144th Street,0,ICNA Relief USA,
325,64,Long Island City,,Leticia Tun,Sat: 11:00AM-1:00PM,,,,,,,,,,,354,40.744292,-73.944569,27,44,58ab4127e452b_pantry_logo2.png,718-681-8659,11101,,,,,,,,,NY,,43-02 38th Street,0,Iglesia Alianza Cristiana Misionera Ebenezer,
326,64,Brooklyn,,Mirka Louis,Wed: 11:00AM-12:00PM,,,,,,,,,,,431,40.710442,-73.951874,27,44,58ab4127e452b_pantry_logo2.png,646-339-0148,11211,,,,,,,,,NY,,414 Hooper Street,0,Iglesia de Dios de la Profecia,
327,64,Bronx,,Leticia Reyes,Sat: 9:00AM-1:00PM,,,,,,,,,,,296,40.887892,-73.831326,27,44,58ab4127e452b_pantry_logo2.png,347-891-1347,10466,,,,,,,,,NY,,3801 Dyre Avenue,0,Iglesia De Dios Pentecostal,
328,64,Brooklyn,,Leticia Rivera,Thu: 11:00AM-1:00PM,,,,,,,,,,,273,40.6819369,-73.878275,27,44,58ab4127e452b_pantry_logo2.png,718- 847-0492,11208,,,,,,,,,NY,,3161 Fulton Street,0,Iglesia Pentecostal La Hermosa,
329,64,Bronx,,Paula Gillisslee,Sat: 10:00AM-12:00PM,,,,,,,,,,,195,40.876446,-73.864435,27,44,58ab4127e452b_pantry_logo2.png,929-274-0905,10467,,,,,,,,,NY,,754 East Gun Hill Road,0,Immaculate Conception Church,
330,65,Bronx,,Paula Gilllisslee,Mon: 1:00PM-2:00PM|-      -|Tue: 1:00PM-2:00PM|-      -|Wed: 1:00PM-2:00PM|-      -|Thu: 1:00PM-2:00PM|-      -|Fri: 1:00PM-2:00PM,,,,,,,,,,,639,40.876446,-73.864435,28,44,58ab42aa3f633_kitchen.png,929-274-0905,10467,,,,,,,,,NY,,754 East Gun Hill Road,0,Immaculate Conception Church,
331,64,St. Albans,,Darlene Joiner,Wed: 1:00PM-3:00PM,,,,,,,,,,,405,40.7048289,-73.772886,27,44,58ab4127e452b_pantry_logo2.png,516-303-5202,11412,,,,,,,,,NY,405,189-13 Liberty Ave,0,"In The Beginning Outreach, Inc.",
332,64,Bronx,,Sarai Rodriguez,Sat: 9:00AM-12:00PM,,,,,,,,,,,363,40.832405,-73.875254,27,44,58ab4127e452b_pantry_logo2.png,910-382-9752,10472,,,,,,,,,NY,,1326 Morrison Avenue,0,Infinity Bible Church,
333,64,Bronx,,Joseph Kuffour,Sat: 11:00AM-1:00PM,,,,,,,,,,,494,40.8307679,-73.909558,27,44,58ab4127e452b_pantry_logo2.png,718-640-7800,10456,,,,,,,,,NY,,1211 Brook Avenue,0,Inspirational Gospel Assembly,
334,66,Brooklyn,,,Mon: 9:00AM-4:30PM,,,,,,,,,,,728,40.6753732,-73.9589987,46,44,snap_logo.png,718 613 6835,11238,,,,,,,,,NY,,528 Prospect Place,0,Interfaith Medical Center,
335,64,Brooklyn,,Muriel Keel,Sat: 11:00AM-2:00PM,,,,,,,,,,,341,40.653809,-73.91836,27,44,58ab4127e452b_pantry_logo2.png,516-817-7922,11236,,,,,,,,,NY,,9202-14 Church Avenue,0,International Pentecostal,
336,64,Manhattan,,Nancy Suarez,Tue: 9:00AM-11:00AM,,,,,,,,,,,188,40.848326,-73.935308,27,44,58ab4127e452b_pantry_logo2.png,718-216-2063,10033,,,,,,,,,NY,,619 W 179th Street,0,International Pentecostal Church,
337,64,Manhattan,,Jon Diamond,Thu: 2:00PM-4:00PM,,,,,,,,,,,438,40.818271,-73.942708,27,44,58ab4127e452b_pantry_logo2.png,646-548-0100 ext 202,10030,,,,,,,,,NY,,2348 Adam Clayton Powell Jr Boulevard,0,Iris House West Side Food Pantry,
338,65,Manhattan,,Jon Diamond,Tue: 12:00PM-1:30PM|-      -|Wed: 12:00PM-1:30PM|-      -|Thu: 12:00PM-1:30PM|-      -|Fri: 12:00PM-1:30PM,,,,,,,,,,,640,40.818271,-73.942708,28,44,58ab42aa3f633_kitchen.png,646-548-0100 ext 202,10030,,,,,,,,,NY,,2348 Adam Clayton Powell Jr Boulevard,0,Iris House Westside Soup Kitchen,
339,64,Brooklyn,,Dr. Voni Johyn,Tue: 2:00PM-4:00PM|-      -|Thu: 2:00PM-4:00PM,,,,,,,,,,,308,40.6757709,-73.878224,27,44,58ab4127e452b_pantry_logo2.png,917-929-2375,11208,,,,,,,,,NY,308,862 Glenmore Avenue,0,Isaiah's Temple of Mt. Hope,
340,65,Brooklyn,,Dr. Voni Johyn,Tue: 2:00PM-4:00PM|-      -|Thu: 2:00PM-4:00PM,,,,,,,,,,,656,40.6757709,-73.878224,28,44,58ab42aa3f633_kitchen.png,917-929-2375,11208,,,,,,,,,NY,,862 Glenmore Avenue,0,Isaiah's Temple of Mt. Hope,
341,64,Brooklyn,,Mohamed Elanshar,Wed: 3:00PM-5:00PM|-      -|Thu: 3:00PM-5:00PM,,,,,,,,,,,213,40.634047,-74.020735,27,44,58ab4127e452b_pantry_logo2.png,718-680-0121,11220,,,,,,,,,NY,,6807 5th Avenue,0,Islamic Society of Bay Ridge,
342,64,Far Rockaway,,Ted Wendimu,Wed: 12:00PM-2:00PM,,,,,,,,,,,248,40.5951939,-73.761172,27,44,58ab4127e452b_pantry_logo2.png,718-772-7951,11691,,,,,,,,,NY,,219 Beach 28th Street,0,J.U.S.T.I.C.E. Organization,
343,64,Corona,,Diego Infandon,Sat: 10:00PM-11:00AM,,,,,,,,,,,487,40.7480669,-73.85981,27,44,58ab4127e452b_pantry_logo2.png,347-945-8059,11368,,,,,,,,,NY,,102-07 43rd Ave,0,"J10 Community Services, Inc.",
344,64,Jamaica,,Maritza Villacis,Sun: 9:00AM-10:00AM,,,,,,,,,,,445,40.712487,-73.803797,27,44,58ab4127e452b_pantry_logo2.png,718-736-5291,11432,,,,,,,,,NY,,88-28 161 Street,0,Jamaica Hispanic SDA Church,
345,64,Laurelton,,Myrna Callender,Sat: 12:00PM-2:00PM,,,,,,,,,,,486,40.675327,-73.742956,27,44,58ab4127e452b_pantry_logo2.png,347-949-3816,11413,,,,,,,,,NY,,134-49 228th Street,0,Jamaica Queens Wesleyan Church,
346,64,Jamaica,,Sylvia Robinson,Sun: 9:30AM-11:30AM,,,,,,,,,,,271,40.7081599,-73.799034,27,44,58ab4127e452b_pantry_logo2.png,347-444-3087,11432,,,,,,,,,NY,,88-28 163rd Street,0,Jamaica SDA Church,
347,64,Manhattan,,Tom Harper,Mon: 10:00AM-12:00PM|-      -|Mon: 1:00PM-4:00PM,,,,,,,,,,,390,40.769396,-73.95563,27,44,58ab4127e452b_pantry_logo2.png,212-288-6743 ext.19 or ext.10,10021,,,,,,,,,NY,,351 East 74th Street,0,Jan Hus Homeless Outreach and Advocacy Program,
348,65,Manhattan,,Carol Schachter,Tue: 6:00PM-7:00PM,,,,,,,,,,,638,40.769396,-73.95563,28,44,58ab42aa3f633_kitchen.png,212-288-6743 ext 19 or ext.10,10021,,,,,,,,,NY,,351 East 74th Street,0,Jan Hus Homeless Outreach and Advocacy Program,
349,63,Brooklyn,,Gertrude Arauz,Mon: 7:00AM-3:00PM|-      -|Tue: 7:00AM-3:00PM|-      -|Wed: 7:00AM-3:00PM|-      -|Thu: 7:00AM-3:00PM|-      -|Fri: 7:00AM-3:00PM,,,,,,,,,,,10,40.648009,-73.877504,24,44,58ab38bc2da61_senior_logo.png,718-642-1010,11239,,,,,,,,,NY,,1540 Van Siclen Avenue,0,JASA Starrett City Senior Center,
350,64,Brooklyn,,Olga Podlubnaya,Wed: 9:00AM-11:00AM,,,,,,,,,,,149,40.651439,-73.885429,27,44,58ab4127e452b_pantry_logo2.png,718-922-2474,11239,,,,,,,,,NY,,1180 Pennsylvania Avenue,0,Jewish Comm Council of Canarsie,
351,67,Brooklyn,,Olga Podlubnaya,Wed: 9:00AM-11:00AM,,,,,,,,,,,764,40.651439,-73.885429,47,44,kosher_logo.png,718-922-2474,11239,,,,,,,,,NY,,1180 Pennsylvania Avenue,0,Jewish Comm Council of Canarsie,
352,64,Staten Island,,Sara Cohen,Mon: 10:00AM-2:00PM|-      -|Tue: 10:00AM-2:00PM|-      -|Wed: 10:00AM-2:00PM|-      -|Thu: 10:00AM-2:00PM|-      -|Fri: 10:00AM-2:00PM,,,,,,,,,,,262,40.5974709,-74.123812,27,44,58ab4127e452b_pantry_logo2.png,718-475-5242,10314,,,,,,,,,NY,,1466 Manor Road,0,Jewish Community Center of Staten Island,
353,67,Staten Island,,Sara Cohen,Mon: 10:00AM-2:00PM Tue: 10:00AM-2:00PM Wed: 10:00AM-2:00PM Thu: 10:00AM-2:00PM Fri: 10:00AM-2:00PM,,,,,,,,,,,771,40.5974709,-74.123812,47,44,kosher_logo.png,718-475-5242,10314,,,,,,,,,NY,,1466 Manor Road,0,Jewish Community Center of Staten Island,
354,64,Bronx,,David Edelstein,Tue: 11:00AM-4:00PM|-      -|Wed: 11:00AM-4:00PM|-      -|Thu: 11:00AM-4:00PM|-      -|Fri: 9:00AM-5:00PM,,,,,,,,,,,20,40.855111,-73.865763,27,44,58ab4127e452b_pantry_logo2.png,718-792-4744,10462,,,,,,,,,NY,,2157 Holland Avenue,0,Jewish Community Council of Pelham Parkway,
355,67,Bronx,,David Edelstein,Tue: 11:00AM-4:00PM Wed: 11:00AM-4:00PM Thu: 11:00AM-4:00PM Fri: 9:00AM-5:00PM,,,,,,,,,,,752,40.855111,-73.865763,47,44,kosher_logo.png,718-792-4744,10462,,,,,,,,,NY,,2157 Holland Avenue,0,Jewish Community Council of Pelham Parkway,
356,64,Far Rockaway,,Naamah Edelman,Tue: 9:30AM-1:30PM|-      -|Thu: 9:30AM-1:30PM,,,,,,,,,,,108,40.6056379,-73.751362,27,44,58ab4127e452b_pantry_logo2.png,718-327-6060 ext.6122,11691,,,,,,,,,NY,,1525 Central Avenue,0,Jewish Community Council of the Rockaway Peninsula,
357,67,Far Rockaway,,Naamah Edelman,Tue: 9:30AM-1:30PM Thu: 9:30AM-1:30PM,,,,,,,,,,,756,40.6056379,-73.751362,47,44,kosher_logo.png,718-327-6060 ext.6122,11691,,,,,,,,,NY,,1525 Central Avenue,0,Jewish Community Council of the Rockaway Peninsula,
358,64,Manhattan,,Miriam Yoles,Tue: 11:00AM-1:00PM|-      -|Wed: 11:00AM-1:00PM|-      -|Thu: 11:00AM-1:00PM,,,,,,,,,,,78,40.8541749,-73.934742,27,44,58ab4127e452b_pantry_logo2.png,212-568-5450,10033,,,,,,,,,NY,,121 Bennett Avenue,0,Jewish Council of Washington Heights,
359,67,Manhattan,,Miriam Yoles,Tue: 11:00AM-1:00PM Wed: 11:00AM-1:00PM Thu: 11:00AM-1:00PM,,,,,,,,,,,755,40.8541749,-73.934742,47,44,kosher_logo.png,212-568-5450,10033,,,,,,,,,NY,,121 Bennett Avenue,0,Jewish Council of Washington Heights,
360,64,Elmhurst,,Rabbi Shmuel Kogan,Fri: 10:30AM-12:00PM,,,,,,,,,,,453,40.73353,-73.870452,27,44,58ab4127e452b_pantry_logo2.png,718-426-9369 ext. 229,11373,,,,,,,,,NY,,60-5 Woodhaven Blvd,0,Jewish Institute of Queens,
361,67,Elmhurst,,Rabbi Shmuel Kogan,Fri: 10:30AM-12:00PM,,,,,,,,,,,785,40.73353,-73.870452,47,44,kosher_logo.png,718-426-9369 ext. 229,11373,,,,,,,,,NY,,60-5 Woodhaven Blvd,0,Jewish Institute of Queens,
362,64,Jamaica,,Danette Rivera,Tue: 3:00PM-5:00PM|-      -|Sat: 3:00AM-5:00PM,,,,,,,,,,,516,40.702286,-73.812856,27,44,58ab4127e452b_pantry_logo2.png,718-908-6303,11435,,,,,,,,,NY,,89-17 139th Street,0,JITA Community Outreach Center,
363,64,Bronx,,Angela Brown,Sat: 11:00AM-12:00PM,,,,,,,,,,,475,40.842897,-73.903603,27,44,58ab4127e452b_pantry_logo2.png,718-328-5900,10457,,,,,,,,,NY,,1688 Webster Avenue,0,Joshua and Caleb Ministries Inc,
364,64,Bronx,,Santa Lopez,Tue: 10:00AM-2:00PM|-      -|Thu: 10:00AM-2:00PM,,,,,,,,,,,548,40.894046,-73.85939,27,44,58ab4127e452b_pantry_logo2.png,347-336-5090,10466,,,,,,,,,NY,,641 East 233rd Street,0,Jovenes Cristianos del Bronx,
